gene_symbol,RED,pvalue,p_adj,padj,APAreg
PSMG2,0.0823688793787125,0.854094620753473,0.999981980224256,0.982572221049544,NC
PSMG3,-0.343762246100756,0.559458382150774,0.999981980224256,0.800481946090559,NC
PSRC1,0.140708203184384,0.63162008858555,0.999981980224256,0.957540748019065,NC
PSTK,-0.374916548852313,0.423602718300834,0.999981980224256,0.804471862815847,NC
PTAR1,-0.204707015474165,0.433087630838049,0.999981980224256,0.92404142102195,NC
PTBP3,-0.366176444201448,0.413359983092151,0.999981980224256,0.796912330196715,NC
PTCD2,-0.0151733910443374,0.979106121330927,0.999981980224256,1,NC
PTCH1,0.657729151718508,0.178605694089283,0.999981980224256,0.703203368055658,NC
PTDSS1,0.0102614317892322,0.96963115760576,0.999981980224256,0.998741184131414,NC
PTGDS,-0.74270696677632,0.285334514910536,0.999981980224256,0.863519283540973,NC
PTGES3,0.311426621118125,0.518153533600849,0.999981980224256,0.91627353132518,NC
PTGES3L,-0.0982073123129434,0.830354463102913,0.999981980224256,0.969200149886107,NC
PTGR2,-0.555140369550088,0.460465716372737,0.999981980224256,0.803322161099199,NC
PTK2,0.0100257639806902,0.975382449282977,0.999981980224256,1,NC
PTMS,0.0782536003907242,0.911545405423498,0.999981980224256,1,NC
PTP4A1,0.300322322311007,0.134652082547582,0.999981980224256,0.72569726499006,NC
PTP4A2,0.204520036483563,0.528535460546315,0.999981980224256,0.710995862819656,NC
PTPDC1,-0.334050664413379,0.542109783708942,0.999981980224256,0.956572665464851,NC
PTPMT1,-0.261101752553725,0.526121085225103,0.999981980224256,0.886452098047781,NC
PTPN1,-0.527017664047993,0.106183555939285,0.999981980224256,0.711928348828426,NC
PTPN11,-0.274503834748363,0.111704829401612,0.999981980224256,0.697748919039165,NC
PTPN12,-0.125526595204316,0.832037797442866,0.999981980224256,0.973615382504177,NC
PTPN14,-0.285863838467339,0.614896585941174,0.999981980224256,0.849707333406819,NC
PTPN23,-0.119750473979905,0.79042148292998,0.999981980224256,0.965568397429666,NC
PTPN3,-0.255003402500931,0.433059833344887,0.999981980224256,0.685399497132625,NC
PTPN4,-0.494780299055024,0.100196447016638,0.999981980224256,0.703203368055658,NC
PTPN5,0.0396987250088772,0.890105840005521,0.999981980224256,0.998709721652386,NC
PTPN9,-0.555893223592518,0.295558951161154,0.999981980224256,0.807262938585177,NC
PTPRA,-0.153551997994009,0.623897689697673,0.999981980224256,0.867029785803849,NC
PTPRB,-0.283701308845232,0.579204758145441,0.999981980224256,0.874769393210097,NC
PTPRD,-0.0185781236784137,0.939551570141236,0.999981980224256,0.989416184572033,NC
PTPRF,0.0626791532805928,0.896509949867041,0.999981980224256,0.968779535480989,NC
