gene_symbol,RED,pvalue,p_adj,padj,APAreg,APAreg2,gene_label
SSH1,-0.0316476799043483,0.755952623753087,0.909671651317069,0.920190357614911,NC,NC,no
SSH2,-0.184639502783452,0.344917196107717,0.672612089329733,0.678497783453079,NC,NC,no
SSH3,0.175356270555864,0.881453643598257,0.959831705842604,0.886470923913894,NC,NC,no
SSPN,1.30584594660268,0.0946437356860162,0.40943567095943,0.220622090919698,NC,NC,no
SSR1,0.488571147538077,0.0408744089325079,0.299168581907871,0.000263771201454531,UP,distal,no
SSR2,0.226517746951049,0.38026614980295,0.701402638771371,0.650086512975707,NC,NC,no
SSR3,-0.0198279112686801,0.936917612774764,0.979353981485571,0.973883051930643,NC,NC,no
SSRP1,-0.0759979559306513,0.714098934247135,0.892308809372302,0.870366796633792,NC,NC,no
SSTR2,0.66562250149593,0.184106643429357,0.522594378484374,0.506493917656798,NC,NC,no
SSU72,0.0619637621025223,0.581991010500492,0.827116735329909,0.88231491738284,NC,NC,no
SSX2IP,0.389128222612988,0.510843214170045,0.78221987027259,0.808146161145186,NC,NC,no
ST13,0.145455016433997,0.105713115039304,0.431190224555825,0.249218844751804,NC,NC,no
ST3GAL1,0.000323640706271333,0.996672440508797,0.998404078266297,0.993237229182726,NC,NC,no
ST3GAL3,-0.0640995160677581,0.724354632622303,0.896874484765544,0.888348433363721,NC,NC,no
ST3GAL5,1.39008322471335,0.165770839898616,0.504751152251513,0.132412937217492,UP,NC,no
ST6GAL1,0.278175380195947,0.082133540762653,0.388711283066959,0.187544744594594,NC,NC,no
ST6GAL2,0.0847608867660123,0.485928000142257,0.766449841658991,0.771585804886918,NC,NC,no
ST6GALNAC2,-0.19969391393317,0.665660707328116,0.870274775580177,0.90480546133514,NC,NC,no
ST6GALNAC5,0.460750046541653,0.00829814532048205,0.165142007313443,2.41986807786224e-08,UP,distal,no
ST6GALNAC6,1.61315240765431,0.0394538852809706,0.29383155289995,0.0163489431372986,UP,distal,no
ST7,0.169116888575004,0.769080768177103,0.913791253150223,0.964121564425059,NC,NC,no
ST8SIA1,0.161562669419326,0.137160341236787,0.472871626065696,0.310124517696999,NC,NC,no
ST8SIA2,-0.0762519732176163,0.622131264298442,0.846321858071357,0.887087760982068,NC,NC,no
ST8SIA3,0.275996082915167,0.000449795816767373,0.0548005899725845,3.37716220180528e-06,UP,distal,no
ST8SIA4,0.0515627181310614,0.707527826925996,0.888755153997461,0.904303963709575,NC,NC,no
STAG1,0.0537898653626034,0.570006203980452,0.819462193601466,0.858239017828884,NC,NC,no
STAG2,0.127818114507554,0.290004479086582,0.628014427712221,0.620126559402349,NC,NC,no
STAM,0.0599337861775207,0.68054717556099,0.8762385904935,0.904303963709575,NC,NC,no
STAM2,0.102814225452055,0.187882472091461,0.525484034350836,0.867695185168973,NC,NC,no
STAMBPL1,0.443990545136117,0.05243361635034,0.32730587827503,0.118440399059185,NC,NC,no
STAR,1.10213453346371,0.00843774264607854,0.165142007313443,0.000129195854635919,UP,distal,no
STARD10,0.203322275516963,0.595907525949436,0.836206144058577,0.83124881061187,NC,NC,no
STARD13,0.0650636988228199,0.666389369183408,0.870383790835976,0.905490328165511,NC,NC,no
STARD3,0.328788005157901,0.0506092213893121,0.326422016280945,0.35552927332435,NC,NC,no
STARD3NL,0.118744740772563,0.248835917082048,0.592008889364108,0.742401197828658,NC,NC,no
STARD4,0.31645645934324,0.00129079672947268,0.0851427121755458,0.0327779690947833,UP,distal,no
STARD7,0.078447126494044,0.164007798482757,0.504751152251513,0.484787365605196,NC,NC,no
STAT1,-0.108425587858603,0.802165566838277,0.927705075200631,0.937539844609891,NC,NC,no
STAT3,0.109916908876257,0.366051618694056,0.688472449813483,0.679602547254822,NC,NC,no
STAT5B,0.344465321620905,0.376028852407829,0.697904561052344,0.540926794220733,NC,NC,no
STAU1,0.136628522272857,0.129893062465269,0.463839104619366,0.280803576942699,NC,NC,no
STAU2,0.0811743613636735,0.625182962549878,0.848093719222527,0.890312722050765,NC,NC,no
STC1,0.630696107574453,0.171958971724134,0.510401891355462,0.532059180836493,NC,NC,no
STEAP3,-0.806263211379985,0.307443275922619,0.642763339021029,0.739199672493375,NC,NC,no
STIM1,0.157417217759321,0.528827408059299,0.793964003743879,0.768759881776625,NC,NC,no
STIM2,-0.00341798339095867,0.9803458483093,0.991400276230572,0.990307862324354,NC,NC,no
STIMATE,0.0584205437681937,0.449304688081343,0.747259088041388,0.874434319695065,NC,NC,no
STIP1,0.0426982029540004,0.779707743865147,0.91840887203401,0.927345623639119,NC,NC,no
STK10,1.08863214550213,0.139733927809646,0.474875730309595,0.0958140451853458,UP,NC,no
STK17B,0.271152333728872,0.714520143271165,0.892347996863556,0.883545748128841,NC,NC,no
STK26,0.279848897421133,0.248142722735369,0.591698108293205,0.650696874278923,NC,NC,no
STK32A,0.246623047409967,0.446754887354231,0.746547596407252,0.660754003599505,NC,NC,no
STK32B,0.261740254257809,0.364905021236063,0.687593637089762,0.803645716429766,NC,NC,no
STK33,-0.47388752525385,0.467166071441545,0.754792372176677,0.621892071919604,NC,NC,no
STK35,0.0224064791837937,0.817421933045575,0.934203079868129,0.947980991826852,NC,NC,no
STK36,0.0611877023927834,0.848850694781616,0.947564139866024,0.920460389116439,NC,NC,no
STK38,0.116835177797617,0.228658581321933,0.571646453304831,0.529350241681778,NC,NC,no
STK38L,-0.00123641785398376,0.990273711742802,0.996037655834433,1,NC,NC,no
STK39,-0.213379426146274,0.177799112417077,0.515639259711415,0.450155160048344,NC,NC,no
STK4,-0.10513753181068,0.145632613173639,0.48147786483212,0.687897971060413,NC,NC,no
STK40,0.0395997294500166,0.735937061470312,0.900977734191695,0.925011599914073,NC,NC,no
STMN2,0.137133957683534,0.365056278256768,0.68769575417421,0.60241621923442,NC,NC,no
STMN4,0.100880110235792,0.107299807652424,0.433369688500295,0.617097227684067,NC,NC,no
STMP1,0.27383567836163,0.125755539635276,0.460259342633118,0.128625155543462,NC,NC,no
STN1,0.357639291542597,0.159967764546743,0.50171386091796,0.292778195936686,NC,NC,no
STOML1,1.79376452348341,0.00148241356861644,0.0891872143340208,2.52518096201426e-17,UP,distal,no
STOML2,0.126831981032114,0.596841255424803,0.836356862081631,0.862787616756663,NC,NC,no
STON1,0.0481299697783914,0.894004761323553,0.963349617334962,0.903237130269248,NC,NC,no
STON2,0.428628507286817,0.359894095641752,0.683856845822536,0.696726489680791,NC,NC,no
STOX2,-0.0559890757603,0.457804228305339,0.750646368327546,0.749079871728589,NC,NC,no
STRA6,1.91774301373041,0.00831852750226876,0.165142007313443,0.00331557268043984,UP,distal,no
STRADA,-0.0599474859973987,0.85050744519693,0.948122839306264,0.915890986413578,NC,NC,no
STRADB,0.321212067765036,0.756282222053044,0.909671651317069,0.947471351354819,NC,NC,no
STRAP,1.08064406571234,0.000478878661824448,0.0548005899725845,7.84713358670666e-25,UP,distal,no
STRBP,0.298967229102653,0.0512698321586329,0.326954780237546,0.0855351748842664,UP,NC,no
STRIP2,0.0830583510332248,0.704485357513129,0.887811945567506,0.932170842159992,NC,NC,no
STRN,0.120133845282837,0.183739122668237,0.522565134695707,0.492875302869724,NC,NC,no
STRN3,0.244360251274077,0.28448947853049,0.624413864742417,0.693315536351208,NC,NC,no
STRN4,0.0531265061441701,0.584114066564538,0.828850022353245,0.870366796633792,NC,NC,no
STT3A,0.288382007000487,0.420615470794325,0.728683023447748,0.67454649739783,NC,NC,no
STT3B,0.269779127576993,0.0110412702963362,0.183202342036399,0.146672900435279,NC,NC,no
STX12,0.124992506766135,0.440842932033532,0.743162803282799,0.735954436587288,NC,NC,no
STX16,-0.164489440343997,0.215629461201976,0.556543070201911,0.588433876674941,NC,NC,no
STX17,-0.026289107844806,0.67598161566697,0.874638906269849,0.898483731549321,NC,NC,no
STX1A,-0.0722252533601835,0.87913729279887,0.958894919915695,0.930481795824919,NC,NC,no
STX1B,-0.101984875699783,0.139610245449802,0.474875730309595,0.505747494513616,NC,NC,no
STX2,0.0473825402324937,0.637523342584631,0.853868410324248,0.897884241881696,NC,NC,no
STX4,1.17300691556005,0.125332592751751,0.460259342633118,0.210583058154888,NC,NC,no
STX5,0.17673784053184,0.768072410178618,0.913791253150223,0.988918661947618,NC,NC,no
STX6,0.136229307468712,0.508340773871808,0.781426422842646,0.788735689943686,NC,NC,no
STX7,0.158404440622462,0.032845078578034,0.272928129931814,0.205033462782516,NC,NC,no
STXBP1,0.0463380085484683,0.101235812111716,0.422657115852411,0.704939843350631,NC,NC,no
STXBP3,0.95976825464554,0.165216748127357,0.504751152251513,0.491724418710627,NC,NC,no
STXBP4,-0.185341938670149,0.672847339159104,0.873157614476544,0.865103294392779,NC,NC,no
STXBP5,0.290866431343167,0.3677437332763,0.690068114013737,0.587479971021547,NC,NC,no
STXBP5L,0.245650206411623,0.254764109286484,0.596378808878355,0.473982038934599,NC,NC,no
STYK1,-1.32641381327774,0.18736323589138,0.52469111711084,0.380967802807275,NC,NC,no
STYX,0.189285751508905,0.400724731058045,0.713229190369619,0.600615323759666,NC,NC,no
STYXL1,0.801684470235406,0.146318043871625,0.481784740673662,0.45430858071794,NC,NC,no
SUB1,0.591464220625717,0.0301303710692076,0.264590062171962,0.00024202453006497,UP,distal,no
SUCLA2,-0.136887619265217,0.119054728486908,0.451111273356109,0.694390424988126,NC,NC,no
SUCLG1,1.24589528741291,0.0178919274119975,0.222004038028025,0.000185344570971828,UP,distal,no
SUCO,0.0490139502090132,0.715137886547815,0.892347996863556,0.911921137382605,NC,NC,no
SUDS3,-0.0723419625447068,0.839303647383673,0.94295241412138,0.911921137382605,NC,NC,no
SUFU,0.0799155813982824,0.564475203849868,0.815020749801572,0.838404421922351,NC,NC,no
SUGP1,0.834105764070004,0.183156566920942,0.522565134695707,0.528925773350457,NC,NC,no
SUGP2,0.261729918267907,0.140095168057235,0.474875730309595,0.249700466115121,NC,NC,no
SUGT1,1.12291813430036,0.0192653189974835,0.228634480899784,1.8019330922956e-08,UP,distal,no
SULF1,0.457062874642249,0.0725598256877014,0.372796493834202,0.0298869726362584,UP,distal,no
SULF2,0.2219894772052,0.150593518391169,0.487202680722133,0.262104628114336,NC,NC,no
SULT4A1,0.0735090130966631,0.362681250266028,0.686323893732588,0.670993530290172,NC,NC,no
SUMF1,0.62681958766389,0.309280597179237,0.644822718782186,0.580067761443188,NC,NC,no
SUMF2,0.10608259457996,0.51220532932093,0.783437210080465,0.806225996500261,NC,NC,no
SUMO1,0.27161465471568,0.0301124185499932,0.264590062171962,0.205200778589937,NC,NC,no
SUMO2,1.11085027056757,0.0015393403291085,0.0893952969814241,2.47033371196882e-35,UP,distal,no
SUMO3,0.192203008459463,0.0278184539465296,0.259675554955418,0.0439706097751432,UP,distal,no
SUN1,0.246259739740324,0.0437295071927896,0.307669869375287,0.0830176381357175,UP,NC,no
SUOX,1.14105941241147,0.0150199789536178,0.205288071422377,4.2037472065782e-05,UP,distal,no
SUPT16H,0.0339058451942966,0.605286476209574,0.838899586061195,0.848394750986688,NC,NC,no
SUPT4H1,0.238248693184633,0.0740105810745706,0.375382619092925,0.133523089250076,NC,NC,no
SUPT6H,0.227294461979136,0.482518414314732,0.764110035216833,0.765144246157323,NC,NC,no
SUPT7L,0.0108510836365872,0.899722512738659,0.964669189278663,0.965419749307931,NC,NC,no
SUSD2,3.09320623250104,0.0295475949365755,0.263990807220224,0.00190441750022865,UP,distal,no
SUSD4,0.156682059866679,0.191717357152061,0.531983014359171,0.460032400911337,NC,NC,no
SUSD6,0.105545350644364,0.508557447704756,0.781589916917179,0.781314873252722,NC,NC,no
SUV39H1,-0.0935259591517377,0.702840688974933,0.886766017378161,0.949405193864617,NC,NC,no
SUV39H2,-0.274216184563031,0.326693767508193,0.659813381640692,0.670636990617008,NC,NC,no
SUZ12,0.133969757038041,0.687260230161446,0.88003591734933,0.819910181094489,NC,NC,no
SV2A,0.0833239924877434,0.134634410308549,0.468279232712845,0.467201595830629,NC,NC,no
SV2B,0.183557089189814,0.544760766929369,0.800753119023772,0.763559794182799,NC,NC,no
SVBP,0.915507748161793,0.000773674837452505,0.069862767966868,3.25736760777698e-22,UP,distal,no
SVIP,0.173011894900434,0.631876080411461,0.851432595034226,0.822553428538831,NC,NC,no
SVOP,-0.0599333809052446,0.501547665269666,0.775865766033971,0.810457946397156,NC,NC,no
SVOPL,0.266658463897333,0.594395167504285,0.834745245147247,0.929316020827946,NC,NC,no
SWAP70,0.490785828338377,0.0644195784872246,0.351978182491491,0.366714414635391,NC,NC,no
SWI5,0.655098523898117,0.375078396387827,0.696939532758393,0.607967721420927,NC,NC,no
SWT1,-0.438305642234022,0.542961842768631,0.800195529388233,0.847324468238529,NC,NC,no
SYAP1,0.13894434581675,0.410652327332655,0.721058671413101,0.649541014627969,NC,NC,no
SYBU,0.333934409271274,0.24713077235661,0.590729258484003,0.468077045809872,NC,NC,no
SYCE1L,1.67351619533413,0.0607274189143946,0.344203010406789,4.24685494387695e-05,UP,distal,no
SYCP2,-0.126170541084577,0.859498162622184,0.950742852212203,0.921805050768547,NC,NC,no
SYF2,-0.165082614758336,0.62209427925307,0.846321858071357,0.848571697709918,NC,NC,no
SYN2,1.51247804354619,0.0145793955755158,0.204140351091956,0.1075059660707,UP,NC,no
SYN3,-0.634311585378267,0.0409590144295157,0.299169708487751,0.253765960247412,NC,NC,no
SYNCRIP,0.205612495795513,0.120629162644864,0.453880837673321,0.146337590110145,NC,NC,no
SYNE2,0.694165113082733,0.238990515489072,0.583275164395479,0.524797392326009,NC,NC,no
SYNE3,0.382070055801725,0.373282775261439,0.695240146310684,0.630987530203729,NC,NC,no
SYNGR1,-0.284886264614184,0.000449006034700713,0.0548005899725845,0.0725548222854696,DN,NC,no
SYNJ1,0.0329652692502083,0.846444460999531,0.946676367182434,0.980076512806947,NC,NC,no
SYNJ2BP,-0.13606227824447,0.454464168662293,0.749286756501573,0.881585325544732,NC,NC,no
SYNPR,0.00345998900252176,0.980905965133935,0.991683613438061,0.997070550898887,NC,NC,no
SYNRG,0.171888780549159,0.283575449870982,0.623954655777768,0.56605507513032,NC,NC,no
SYP,-0.182178182617607,0.0189596877759462,0.225748644955571,0.00729385355622696,DN,proximal,no
SYPL1,0.138007020439476,0.741723751283154,0.902475146460784,0.907225351867983,NC,NC,no
SYT1,0.0499445678147683,0.535068052140774,0.796883454300852,0.808347010584694,NC,NC,no
SYT11,0.000984743055121307,0.967144880303453,0.988491269034906,0.986560456057535,NC,NC,no
SYT13,-0.577329829927473,0.254520013101591,0.596378808878355,0.519814653942106,NC,NC,no
SYT14,-0.0336020545734057,0.762729927523794,0.912494413957184,0.913634752255958,NC,NC,no
SYT16,-0.0820984764189774,0.380623534290013,0.701402638771371,0.810388444002081,NC,NC,no
SYT17,0.00613525099691992,0.982649519456501,0.99209915130477,0.989619060930764,NC,NC,no
SYT2,0.60085775182176,0.0356236847249109,0.282032269107905,0.132541258122622,NC,NC,no
SYT4,0.0736169850592374,0.205455902595653,0.546520715185523,0.562388453775944,NC,NC,no
SYT5,0.933916817938733,0.00106251995603249,0.0808225781300524,1.23002300501996e-20,UP,distal,no
SYT6,-0.144644515891962,0.315947976433036,0.650535138921262,0.715105978490441,NC,NC,no
SYT7,0.0859600679120197,0.533441286231361,0.796079889881087,0.791970443579593,NC,NC,no
SZRD1,0.0908927625493644,0.545193943684531,0.801057463916404,0.723872236152461,NC,NC,no
TAB2,0.627654597828214,0.0023463190525276,0.10365004685608,0.248619676499451,NC,NC,no
TAB3,0.0425117807758545,0.751595678650884,0.906855480797261,0.925011599914073,NC,NC,no
TAC1,0.00139434487974333,0.991599078500282,0.99672441337845,1,NC,NC,no
TACC1,0.0462993820172554,0.819157510695743,0.934203079868129,0.92401555295469,NC,NC,no
TACO1,0.235120949384353,0.0766044837036259,0.380338309068108,0.436981328547485,NC,NC,no
TADA2A,0.069058585543044,0.536106511115942,0.797127939403242,0.92401555295469,NC,NC,no
TAF12,-0.28599156541278,0.321739026095007,0.655085885546814,0.596015459213224,NC,NC,no
TAF13,-0.0704891989896299,0.608391028545659,0.839907150826486,0.867081491614431,NC,NC,no
TAF15,-0.868629446525237,0.28627781280892,0.626366823680331,0.512429897121998,NC,NC,no
TAF3,0.332170742347217,0.187943054769939,0.525484034350836,0.424135072395965,NC,NC,no
TAF4,0.238610264425754,0.356922412877394,0.681248732552892,0.637561181296733,NC,NC,no
TAF4B,0.39665698121469,0.526133167395409,0.792810539221031,0.810128436743632,NC,NC,no
TAF7,0.713878980555873,0.00727017916835953,0.155616977062922,0.000142189163293441,UP,distal,no
TAF8,0.393915641948386,0.0555343568940852,0.334234103820455,0.257144843065782,NC,NC,no
TAGLN2,-0.248787457601839,0.406203161725732,0.716734428280411,0.670802856610063,NC,NC,no
TAGLN3,0.364311787543719,0.13722287412718,0.472871626065696,0.189296164067243,NC,NC,no
TAMM41,0.124901248369404,0.897863435445974,0.963999259149251,0.858568656271672,NC,NC,no
TANC1,0.73122809166559,0.270759493880537,0.613865924525954,0.608380032955443,NC,NC,no
TANGO2,0.582503307471272,0.0415500142530902,0.300389643860351,0.0260465738661738,UP,distal,no
TANGO6,0.791018929114804,0.0411916460885833,0.299941225629612,0.0149101784747151,UP,distal,no
TANK,-0.185091212136448,0.325291183751224,0.658106235544667,0.784003918146952,NC,NC,no
TAOK1,-0.0100673982983693,0.893031428029202,0.962886572452731,0.988752824210526,NC,NC,no
TAOK3,0.335044654671473,0.108775298715211,0.433449376488904,0.3893985688813,NC,NC,no
TAPBP,-0.25738056004968,0.0906401724259798,0.403342544637446,0.685031228650728,NC,NC,no
TAPT1,0.459094078406093,0.128227488275526,0.461509740528149,0.17907385494483,NC,NC,no
TARBP1,-0.131154695776836,0.767742252138323,0.913791253150223,0.989356322841111,NC,NC,no
TARDBP,0.289536110221488,0.568407136930803,0.818376008736222,0.855146053156205,NC,NC,no
TARS,0.455933516399647,0.0170935615976564,0.219640032369114,0.138818053530865,NC,NC,no
TARS2,-0.0758330440327768,0.730357139267659,0.898189867248794,0.949866079696869,NC,NC,no
TARSL2,0.296385372439213,0.563901041492911,0.814861559583898,0.690898823708239,NC,NC,no
TAS2R4,0.410622410854543,0.150971431613827,0.487615987347116,0.49056191044864,NC,NC,no
TASP1,0.217449780150343,0.470148505234251,0.756957083144444,0.834789703754592,NC,NC,no
TATDN2,0.236165740998074,0.0332414227664021,0.274493566783169,0.309392582552784,NC,NC,no
TAX1BP3,0.18274286599312,0.497041774572694,0.772777528519277,0.792798503138219,NC,NC,no
TBC1D1,0.386917380654746,0.0654905580962048,0.354198934436344,0.0622392438399415,UP,NC,no
TBC1D12,-0.217441996890747,0.199345457663039,0.540720737956596,0.471619381081655,NC,NC,no
TBC1D13,0.118990706512583,0.455585080543555,0.749784040801647,0.727171911035017,NC,NC,no
TBC1D14,0.0733933866936166,0.396631841049015,0.711787384455996,0.725752013895407,NC,NC,no
TBC1D16,0.0522913745485865,0.317954062194838,0.651878933084386,0.67958785061092,NC,NC,no
TBC1D19,0.336688742107407,0.0356919080823994,0.282032269107905,0.0253238147630798,UP,distal,no
TBC1D22A,0.186057182775251,0.241760450553943,0.585328332246743,0.769506856203278,NC,NC,no
TBC1D24,0.098631654472871,0.316431569794196,0.65077436052014,0.57034819970209,NC,NC,no
TBC1D25,0.203111137902417,0.314062109032412,0.648347914479791,0.607776428370259,NC,NC,no
TBC1D30,0.135658139033327,0.173255859576091,0.5109500640047,0.494684479941202,NC,NC,no
TBC1D4,-0.0376106859571599,0.86426241114322,0.953710863854799,0.953414886037697,NC,NC,no
TBC1D5,0.0949069772433266,0.22894039938798,0.572149110992536,0.592564401502904,NC,NC,no
TBC1D8,0.182932833866423,0.130734176448487,0.465660644987244,0.404128448176589,NC,NC,no
TBC1D9,-0.00671082221479002,0.980248353337379,0.991400276230572,0.978367565853007,NC,NC,no
TBC1D9B,0.208570396726513,0.0700226072373149,0.364786891379688,0.102799719428158,NC,NC,no
TBCA,0.45443327048013,0.393634948825037,0.709867084773903,0.704341155408108,NC,NC,no
TBCC,0.243444505472513,0.269546252784845,0.61229086277032,0.538856654200489,NC,NC,no
TBCCD1,0.642321520376791,0.162399795338135,0.503325699899689,0.164506548997154,NC,NC,no
TBCD,0.672694676011964,0.00907457543347054,0.167938732328725,2.24673124296654e-05,UP,distal,no
TBCEL,0.0455521172755271,0.507267083028609,0.780586748232598,0.896367928305191,NC,NC,no
TBCK,0.00328534729629015,0.979414190626636,0.991400276230572,0.999026823239971,NC,NC,no
TBK1,-0.387116988625734,0.342960963500698,0.671237134365316,0.609225105700463,NC,NC,no
TBL1X,-0.589882244941026,0.0199192400099944,0.231586565552908,0.0543555392433305,DN,NC,no
TBL1XR1,0.197726063206642,0.195932829626152,0.538161437539064,0.35560785409754,NC,NC,no
TBL2,0.45303292422577,0.0836385451247248,0.390367612201477,0.371842785609171,NC,NC,no
TBL3,0.73051181479424,0.0501055844632642,0.325387778113865,0.0959092664827335,UP,NC,no
TBP,0.367590237999353,0.144703973788451,0.478854579304613,0.356470684430873,NC,NC,no
TBRG1,0.0568797808172865,0.515945537006971,0.786052652629864,0.852556261472473,NC,NC,no
TBX2,-0.583870790043533,0.709046333146942,0.889098773294349,0.905389093848429,NC,NC,no
TBX20,0.348662068424727,0.422585205134092,0.730069782583526,0.711055674685099,NC,NC,no
TBX3,0.559167497217658,0.13376738139606,0.467624557965926,0.308773355514725,NC,NC,no
TCAF1,0.731619118845289,0.0700983636316371,0.364913230220536,0.0413721643254711,UP,distal,no
TCAF2,0.87303621332259,0.170134096775486,0.507536873959712,0.680630560221248,NC,NC,no
TCEA1,0.0621795806005843,0.142398916822049,0.475894493247271,0.72513787109937,NC,NC,no
TCEAL1,1.11301499120968,0.262235583152171,0.604655086461086,0.359620891618268,NC,NC,no
TCEAL3,1.21713664938368,0.171080759552999,0.509074834705164,0.243455996257638,NC,NC,no
TCEAL7,0.210963209093865,0.355618586624333,0.679675663942109,0.59746901214182,NC,NC,no
TCEAL8,-0.0101586699370333,0.927877180873351,0.976676545310904,0.994995619746098,NC,NC,no
TCEAL9,0.0671934763364901,0.920775620620356,0.974803531456804,0.956664677951151,NC,NC,no
TCEANC,-0.438341029184338,0.369935241017369,0.69228504559114,0.822201716264051,NC,NC,no
TCERG1,0.253336541711357,0.169706124149535,0.506900459358962,0.683869140578315,NC,NC,no
TCF19,0.339126715484378,0.0536991280157858,0.330545892260506,0.602460568679725,NC,NC,no
TCF20,0.133758755231778,0.401407488147749,0.713229190369619,0.685783971836397,NC,NC,no
TCF25,3.85495793312833,0.013976285866261,0.199328326202251,2.38901869754994e-17,UP,distal,no
TCF4,0.0340338767336523,0.602554099457601,0.837982605245185,0.913945619704671,NC,NC,no
TCF7L2,-0.0138792514813983,0.977841306435028,0.99139836988878,0.997070550898887,NC,NC,no
TCHP,-0.0318039906072836,0.938620036965981,0.979568327085155,0.988262756140763,NC,NC,no
TCN2,1.37500962412027,0.289005863271666,0.627330435441101,0.423535674345615,NC,NC,no
TCOF1,0.336182014958607,0.470156037789694,0.756957083144444,0.770533797306423,NC,NC,no
TCP11L1,0.385133946387883,0.174753659966356,0.511579325715719,0.439219155685377,NC,NC,no
TCTA,1.2148120962811,0.00834751135483611,0.165142007313443,1.87797145636181e-16,UP,distal,no
TCTN3,1.3643954775275,0.00916435600055778,0.167938732328725,1.09089902104896e-07,UP,distal,no
TDG,-0.231388797692897,0.430893693017818,0.735816092105221,0.894322467545398,NC,NC,no
TDP1,0.244908735285043,0.569419999942089,0.819111415999992,0.831283287680706,NC,NC,no
TDP2,0.122479865935451,0.467078799853207,0.754792372176677,0.787448395584278,NC,NC,no
TDRKH,0.562572103553534,0.0354529835552301,0.28159684808162,0.00734479114296448,UP,distal,no
TDRP,0.253443747692242,0.691195815187789,0.882450485523391,0.839145824857017,NC,NC,no
TEAD1,0.27513448436232,0.468868605599548,0.75601594689868,0.747496917447174,NC,NC,no
TEAD2,-0.267808073772682,0.633198657961166,0.851432595034226,0.844253554525712,NC,NC,no
TEDC1,1.76991289529315,0.0272346617557329,0.258310011431549,0.00535248475084731,UP,distal,no
TEF,0.102305451195045,0.721257371008342,0.89570743143641,0.912996789569801,NC,NC,no
TENM2,-0.0603644985992307,0.52563225632335,0.792810539221031,0.863501604939021,NC,NC,no
TENM3,0.342416353979718,0.0729912648198773,0.373658317376323,0.0196204877934483,UP,distal,no
TENM4,-0.070349902089775,0.75144359371141,0.906826411419748,0.952622820906229,NC,NC,no
TERF1,0.589425949426175,0.0520984322738871,0.327303628242043,0.0639238155316595,UP,NC,no
TERF2,-0.00255941413960065,0.983660818262724,0.99209915130477,0.991067220946073,NC,NC,no
TERF2IP,0.0228351449152067,0.817823362252496,0.934203079868129,0.968702137639761,NC,NC,no
TET1,0.180712191822661,0.682781572347055,0.876360043492552,0.873003656719184,NC,NC,no
TET2,0.0920229591929831,0.546239831964145,0.801596511140792,0.816549718023755,NC,NC,no
TET3,-0.0366615144059008,0.353956964398324,0.679338840503812,0.725523085251336,NC,NC,no
TEX2,-0.00198244351280563,0.976446500443694,0.99099318946334,0.991861645974943,NC,NC,no
TEX261,0.0442889196064574,0.603630293528229,0.837982605245185,0.9260690930085,NC,NC,no
TEX30,-0.306326604660643,0.766123977760136,0.91318781669424,0.909568883235737,NC,NC,no
TFAM,0.308635385500603,0.0996539949766911,0.421018815986796,0.279952230477143,NC,NC,no
TFAP2A,0.646152954550773,0.341044352163269,0.669334968165308,0.409765088643139,NC,NC,no
TFAP2C,0.923095627074691,0.242942208973,0.5863185472562,0.532760951673984,NC,NC,no
TFAP2E,0.238951485139505,0.505686037370726,0.77927637637552,0.786939314868806,NC,NC,no
TFAP4,0.264332834410324,0.347531408081374,0.674278778570159,0.619482578915316,NC,NC,no
TFCP2,0.116386926946018,0.0555226317032068,0.334234103820455,0.496273999290415,NC,NC,no
TFDP1,-0.0638767397089333,0.489568129363273,0.769553859117209,0.825678274036804,NC,NC,no
TFDP2,0.178992936227434,0.0400828353295515,0.295733567963251,0.0841854296724453,UP,NC,no
TFE3,0.325590179450417,0.691630914221229,0.882525265960872,0.888641868631187,NC,NC,no
TFRC,-0.0342753030718034,0.848583850119983,0.947564139866024,0.94754048281961,NC,NC,no
TGFB2,-0.0915452307041857,0.785896470997423,0.920950758539748,0.968089913101203,NC,NC,no
TGFB3,-0.00294332671974318,0.967063266968795,0.988491269034906,0.988273212857505,NC,NC,no
TGFBR1,-0.0220597254117877,0.864117194278074,0.953710863854799,0.974689843323379,NC,NC,no
TGIF2,0.62846532055534,0.0292078842216199,0.262495864375124,0.122939622071749,NC,NC,no
TGOLN2,0.0479140113184537,0.668895501194506,0.871367992643421,0.892739691401964,NC,NC,no
TGS1,0.64624586321408,0.0542315784990468,0.332379527392515,0.0742417125984837,UP,NC,no
THAP1,0.0706059560495733,0.900905667041125,0.965645484264202,0.962460348280458,NC,NC,no
THAP11,0.0881315171184043,0.73116351473472,0.898189867248794,0.914845752364822,NC,NC,no
THAP12,-0.494297386213137,0.435297194438308,0.739055984326722,0.84871336892261,NC,NC,no
THAP2,0.324170749840626,0.434971179926439,0.739055984326722,0.745449015219265,NC,NC,no
THAP5,-0.794111346752498,0.317980747034529,0.651878933084386,0.527124784761625,NC,NC,no
THAP7,0.446508282559717,0.0783247181293529,0.384108245630272,0.0605906868132045,UP,NC,no
THBS3,-0.37521308722786,0.661492553226508,0.868063482054049,0.951669874408836,NC,NC,no
THBS4,0.805190577283204,0.180542760899125,0.518923107898702,0.586369766106513,NC,NC,no
THEM4,0.344941022315287,0.0593187146546118,0.343032417546389,0.060188439069247,UP,NC,no
THG1L,-0.320543100850757,0.312409531409376,0.646821019881774,0.648582183596106,NC,NC,no
