gene_symbol,RED,pvalue,p_adj,padj,APAreg
ALX3,-0.710810162931329,0.085359561830771,0.999398823098356,1,NC
ALYREF,-0.212758975247807,0.422601713725098,0.999398823098356,1,NC
AMD1,0.0415585538967529,0.623193186377627,0.999398823098356,1,NC
AMER1,-0.204028526686191,0.110829931685534,0.999398823098356,1,NC
AMER2,-0.00191423317766914,0.986716230862741,0.999398823098356,1,NC
AMER3,0.0851860836886001,0.323828833346348,0.999398823098356,1,NC
AMFR,-0.129531044964024,0.487035689840138,0.999398823098356,1,NC
AMIGO1,0.135917189133499,0.374346178448832,0.999398823098356,1,NC
AMIGO2,0.0619743871424095,0.595819052112851,0.999398823098356,1,NC
AMMECR1,-0.0546913486504799,0.832106448577894,0.999398823098356,1,NC
