gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name
ENSG00000197077,1307.7814740919,-0.684052693089828,0.140402498419894,6.45470070756385e-07,2.13171655471063e-06,KIAA1671
ENSG00000197081,22113.5041492952,0.106824134638226,0.0784074631868931,0.174840156504788,0.259298565536838,IGF2R
ENSG00000197093,1799.17420073552,1.41066419521027,0.123274240409927,5.72301275271578e-31,6.50634811262938e-30,GAL3ST4
ENSG00000197102,230711.619323342,-0.464660892540541,0.0684356966275561,7.65661414550401e-12,3.58876062787529e-11,DYNC1H1
ENSG00000197106,1936.43859235077,-0.632897024437559,0.074090035646718,8.40839613823414e-18,5.59039486836902e-17,SLC6A17
ENSG00000197111,36709.6797407432,-0.419621257760898,0.0443234730888013,2.35105771204828e-21,1.83804183324996e-20,PCBP2
ENSG00000197114,1474.06969898327,-0.562378017335742,0.127163958615831,6.76357428080564e-06,2.03228777045453e-05,ZGPAT
ENSG00000197119,2228.65440306686,-0.633423970746489,0.101243479565483,2.50005233737993e-10,1.06516870704675e-09,SLC25A29
ENSG00000197121,8870.19693545125,1.02624204925853,0.06206026470654,7.81314701455894e-62,2.10413979187023e-60,PGAP1
ENSG00000197122,5135.30742571584,-0.276086451873746,0.0659397504415661,2.59327862343694e-05,7.37991559856651e-05,SRC
ENSG00000197124,917.82725906194,0.667661306671613,0.132000796447257,2.58384527263086e-07,8.85583301795613e-07,ZNF682
ENSG00000197128,1790.27974278068,-0.552276631258507,0.0911128318717291,9.59480240702856e-10,3.92585228974616e-09,ZNF772
ENSG00000197134,51.0327551227593,0.270179533616705,0.460987638929914,0.453771194400765,0.567671245748193,ZNF257
ENSG00000197136,2069.3089932764,-0.557453021678019,0.120344995910781,2.52089642657789e-06,7.89977226952863e-06,PCNX3
ENSG00000197140,61.3989811407238,1.78056569351971,0.674260672090346,0.000796894532644625,0.00189346709618627,ADAM32
ENSG00000197147,2070.23261992496,0.423654772983714,0.0698294627744419,1.08061229204615e-09,4.40721589163809e-09,LRRC8B
ENSG00000197149,77.5496843263885,0.204538307787058,0.291630882237566,0.444577778920594,0.55921831094666,AC107956.1
ENSG00000197150,912.428170388915,-0.106228595551452,0.16132868468473,0.497890829567843,0.610256471002341,ABCB8
ENSG00000197153,48.0023605689233,0.921161442661947,0.462388971505742,0.0154885982882439,0.0298709736225548,HIST1H3J
ENSG00000197157,4622.06329186148,0.0536703102825662,0.10358867803248,0.601651160416186,0.704303432640681,SND1
ENSG00000197162,1186.35259095434,-0.898016580699237,0.111870149106076,4.31912214278536e-16,2.61070667477089e-15,ZNF785
ENSG00000197165,2.87138704714356,0.0611204223916157,0.682423800929455,0.801576268139639,0.861875599315481,SULT1A2
ENSG00000197168,18.0686540734129,1.19765630279726,0.754354269331128,0.0191875966075291,0.0363190586230488,NEK5
ENSG00000197170,6461.9172252854,-0.282881229858643,0.0497943140550976,1.23063478548348e-08,4.65574046696659e-08,PSMD12
ENSG00000197177,227.337908300163,1.26405781747306,0.199406156818897,5.93805884739254e-11,2.62967462641809e-10,ADGRA1
ENSG00000197181,292.534533678881,3.09191163521057,0.272708818131777,6.75850490025598e-31,7.65774574832925e-30,PIWIL2
